file_id,filename,file_size_bytes,transcription_time_seconds,transcription_text,model_id,started_at,processed_at
d579ccd1d9f3c97c,502703010_502703010.m4a,320879,35.13,"I graduated from secondary school. I worked for a while, learned a skill. After I learned a skill, then I will write my jam and go to university. After that, I'm going to do my NYC and focus on how to become what I want.",openai/whisper-large-v3-turbo,2026-07-16T17:49:34.776857+00:00,2026-07-16T17:50:09.911910+00:00
847be0bce1ea4e88,502703012_502703012.m4a,191321,33.5,I will be planning for my school so I can move further more and I want to study more at it.,openai/whisper-large-v3-turbo,2026-07-16T17:50:09.912914+00:00,2026-07-16T17:50:43.409774+00:00
43cbc1d507cdfa8f,503201008_503201008.m4a,285274,34.8,"After graduating, I would like to stay one year after I'm first, so I'm able to go and work. So I have my money, because I can't depend only on my dad. So I'll work for a year first before I go to university to study nursing.",openai/whisper-large-v3-turbo,2026-07-16T17:50:43.410673+00:00,2026-07-16T17:51:18.210063+00:00
e28c14d6a9325256,503201009_503201009.m4a,211027,34.31,"Okay, what's your plan? Okay, like, I'm already in gym so I'm hoping to get admission to study medicine and surgery at university. Yeah, that's my plan. Alright.",openai/whisper-large-v3-turbo,2026-07-16T17:51:18.214059+00:00,2026-07-16T17:51:52.521516+00:00
fa820ad34ce96318,503201010_503201010.m4a,342464,35.36,"So after my school, like my secondary school, I would love to not actually go into university immediately because I would like to spend one year at home to know how to do small work before I enter uni. I would like to go into bakery, of course.",openai/whisper-large-v3-turbo,2026-07-16T17:51:52.521516+00:00,2026-07-16T17:52:27.884259+00:00
7cba061c0976f0ca,503202011_503202011.m4a,233779,34.1,I want to learn how to sew and I want to learn how to sew and be a fashion designer.,openai/whisper-large-v3-turbo,2026-07-16T17:52:27.884259+00:00,2026-07-16T17:53:01.981294+00:00
16bdcdc054617b6c,503202013_503202013.m4a,334153,35.38,"After graduating, I also can't lay makeup because I'm already learning it but I also can't finish learning it. Then after this year I'll be entering school. I've already started my requirement already. Then I'm also in perfume business. I also like to establish my business to be worldwide. That's it.",openai/whisper-large-v3-turbo,2026-07-16T17:53:01.982283+00:00,2026-07-16T17:53:37.362817+00:00
e342c51dae0b57ae,503202016_503202016.m4a,374313,34.88,"My plans after second school, for the time I'll be waiting for my results and to run my jam, I'll learn a skill like hairdressing or makeup. During the time or during the period I'll be waiting for my results to get ready.",openai/whisper-large-v3-turbo,2026-07-16T17:53:37.367816+00:00,2026-07-16T17:54:12.252273+00:00
2db806770a039531,503202029_503202029.m4a,197381,35.33,Going to university to follow my education on English education to precise.,openai/whisper-large-v3-turbo,2026-07-16T17:54:12.256270+00:00,2026-07-16T17:54:47.585173+00:00
e1d5ebd95338cbfc,503203002_503203002.m4a,225401,34.05,"When I'm done with secondary school, I want to use my YH to enter the Navy. I want to join the Navy, so that's what I want to be.",openai/whisper-large-v3-turbo,2026-07-16T17:54:47.611824+00:00,2026-07-16T17:55:21.659867+00:00
bebf08ea80b16234,503203003_503203003.m4a,195080,33.99,"I would like to further more in my education, study mass communication and become a good person in life.",openai/whisper-large-v3-turbo,2026-07-16T17:55:21.660867+00:00,2026-07-16T17:55:55.648591+00:00
118f9a9fb312c665,503203009_503203009.m4a,201929,33.93,"After graduating, I would love to do hairdressing and fixing of nails then I would be in the university.",openai/whisper-large-v3-turbo,2026-07-16T17:55:55.649587+00:00,2026-07-16T17:56:29.576294+00:00
6d91e08ac8fff7e1,503204003_503204003.m4a,378464,35.18,"After I got a student from secondary school, I worked for half a year to earn money and after earning money I plan to further myself into university. That's my plan.",openai/whisper-large-v3-turbo,2026-07-16T17:56:29.576294+00:00,2026-07-16T17:57:04.757047+00:00
6b94db793603b41b,503204006_503204006.m4a,186020,33.89,"I got it there from school. I'll make, I'll learn and work like a tree. I'll learn a tree.",openai/whisper-large-v3-turbo,2026-07-16T17:57:04.758046+00:00,2026-07-16T17:57:38.647176+00:00
d6f9680c0388d98a,503204007_503204007.m4a,75767,33.35,Anz su bi echa ta da kantanz.,openai/whisper-large-v3-turbo,2026-07-16T17:57:38.651176+00:00,2026-07-16T17:58:12.001553+00:00
9dfea0700662b88d,503204028_503204028.m4a,307271,34.79,"I'll try and set my goals to achieve my goals and become a better person in life and fight for teenagers' rights, people that are raping them, using them for human trafficking or abusing them.",openai/whisper-large-v3-turbo,2026-07-16T17:58:12.001553+00:00,2026-07-16T17:58:46.791126+00:00
9fd8990e239a793c,503204030_503204030.m4a,432241,34.26,"In my secondary school, I like to write my jam, then further my studies. Then maybe I'll study business... What's it called? I'll study... Business admin. Yeah, so that's my plan.",openai/whisper-large-v3-turbo,2026-07-16T17:58:46.791126+00:00,2026-07-16T17:59:21.051227+00:00
19e7dad759adfacd,503701014_503701014.m4a,371648,34.66,"I would like to spend one year at home, maybe find any handwork and do or learn any work. Then I apply for jump. After I train jump, I enter into uni. I will still be doing some work supporting myself in uni. Thank you.",openai/whisper-large-v3-turbo,2026-07-16T17:59:21.055228+00:00,2026-07-16T17:59:55.720518+00:00
55b23c0beea76fcb,503701023_503701023.m4a,237555,34.39,"After graduating from secondary school, I would like to learn handwork. That's the kind of thing my mama would tell me to learn first before entering to university and that will help me when I'm in university.",openai/whisper-large-v3-turbo,2026-07-16T17:59:55.721519+00:00,2026-07-16T18:00:30.116937+00:00
2eaa401550fd3164,503701046_503701046.m4a,137880,33.46,I want to get admission to the university first.,openai/whisper-large-v3-turbo,2026-07-16T18:00:30.116937+00:00,2026-07-16T18:01:03.580455+00:00
06d1e6c129ef4aad,503701060_503701060.m4a,195853,34.21,"I will learn makeup, then notice nails. If I still have a chance then I will learn bikini.",openai/whisper-large-v3-turbo,2026-07-16T18:01:03.584455+00:00,2026-07-16T18:01:37.790387+00:00
330499516fd1c5e0,503702003_503702003.m4a,409897,35.52,"Okay, when I'm done with secondary school, I would like to learn a skill that will help me to go to university next year. So after I'm done with my university, I'll look for a job that kills me well. I'll look for a job that I can settle down with before I can start building up my family. Alright, thank you.",openai/whisper-large-v3-turbo,2026-07-16T18:01:37.815848+00:00,2026-07-16T18:02:13.339440+00:00
b207b96307cb319a,503702007_503702007.m4a,515992,36.89,"I want to follow my education when I go to school. I study public administration. Then before I go to school, I want to learn coaching and events planning so that I can use that to feed in school. Then after I come up from school, I want to use that to teach my career work. Because in outside country, where Nigeria is going to, is your handbook, you need to feed. So that's what I want to do in the future. Just to follow my education.",openai/whisper-large-v3-turbo,2026-07-16T18:02:13.340438+00:00,2026-07-16T18:02:50.230696+00:00
cbb40373d473faa7,503702018_503702018.m4a,430722,35.82,"After secondary school, I want to get a job. Like work for like two years or one years before I ride jam and enter school. So that even if I'm in school and I don't have enough money to take care of my... or my parents don't have enough money to send to me, I'll have at least... I'll have money to take care of myself. I don't need to be depending on them for everything.",openai/whisper-large-v3-turbo,2026-07-16T18:02:50.230696+00:00,2026-07-16T18:03:26.050239+00:00
4fcd73124b1c9931,503702024_503702024.m4a,388696,34.72,"When I graduate from the second school, I would like to further my education to the university to study mass communication. So after studying my mass communication, then after serving, I will get my degree in journalism and become a journalist in my country.",openai/whisper-large-v3-turbo,2026-07-16T18:03:26.050239+00:00,2026-07-16T18:04:00.771231+00:00
6aee2ad25a1877bc,503702035_503702035.m4a,264801,35.51,I'll work for a while after secondary school. Next year I'll be taking my jam so I'll be going to university like next year.,openai/whisper-large-v3-turbo,2026-07-16T18:04:00.797230+00:00,2026-07-16T18:04:36.310333+00:00
6e5860302c11441c,503703024_503703024.m4a,286021,34.71,"I want to go to university in Oka, sorry, in Enungu State, University of Nigeria in Soka, that is UNM, and I want to study linguistics under foreign languages, which is Germany and Spanish.",openai/whisper-large-v3-turbo,2026-07-16T18:04:36.310333+00:00,2026-07-16T18:05:11.025158+00:00
50a2c284febbc3ac,503703041_503703041.m4a,264109,33.81,okay after graduating from secondary school i will travel to delta state to learn makeup then when i'm done with that i will go to nursing school,openai/whisper-large-v3-turbo,2026-07-16T18:05:11.026157+00:00,2026-07-16T18:05:44.841254+00:00
145b86dfa108b87e,503703052_503703052.m4a,605783,35.45,"Okay. Before I would go out for my school, I would love to, if I should find a business opportunity I'm going to align on, I'm going to go for it. But before I could have furthered my education to university, I would love to learn skills like fashion designing, dreadlock, wig, styling, and other things that can be able to put food in the table.",openai/whisper-large-v3-turbo,2026-07-16T18:05:44.866761+00:00,2026-07-16T18:06:20.321158+00:00
731eb495e55f4bf1,503704006_503704006.m4a,179936,33.55,I want to learn how to bake. Then after then I would film this is a...,openai/whisper-large-v3-turbo,2026-07-16T18:06:20.321158+00:00,2026-07-16T18:06:53.875189+00:00
e5aac625540b3ab0,503704025_503704025.m4a,226931,34.17,"After graduating from secondary school, I want to learn a little artwork, then prepare to enter university.",openai/whisper-large-v3-turbo,2026-07-16T18:06:53.875189+00:00,2026-07-16T18:07:28.044615+00:00
7a1b5375d69399a5,503704030_503704030.m4a,680043,33.74,What's going on?,openai/whisper-large-v3-turbo,2026-07-16T18:07:28.045615+00:00,2026-07-16T18:08:01.786089+00:00
effddd96661fe68d,504401007_504401007.m4a,208763,33.68,"First of all, I want to go and learn a fashion designer for one year. And then I'll go to university and study medical lab science.",openai/whisper-large-v3-turbo,2026-07-16T18:08:01.790073+00:00,2026-07-16T18:08:35.472606+00:00
24e0a224e646ac9e,504401020_504401020.m4a,337933,34.4,"I'll learn skills first. So if my parents have got money for university, I will focus on my dream and go to my course of study.",openai/whisper-large-v3-turbo,2026-07-16T18:08:35.473606+00:00,2026-07-16T18:09:09.869584+00:00
47c62f001e8f382d,504401041_504401041.m4a,351571,33.91,"After graduating from school, I would like to further my education to higher institutions like collecting jam forms and writing the exam and got admission to the university.",openai/whisper-large-v3-turbo,2026-07-16T18:09:09.870586+00:00,2026-07-16T18:09:43.783972+00:00
c8494b78d9797086,504401042_504401042.m4a,219377,30.86,"After I graduated from my second year school, I want to learn what? After my learning work, I want to go to high institution and study nursing and become a person in life.",openai/whisper-large-v3-turbo,2026-07-16T18:09:43.784976+00:00,2026-07-16T18:10:14.644376+00:00
ecd88052b610860e,504402002_504402002.m4a,255737,28.92,"After graduating from secondary school, I will wait a little to go and maybe also first, maybe for two years. Then I will now wait for that for my education.",openai/whisper-large-v3-turbo,2026-07-16T18:10:14.649147+00:00,2026-07-16T18:10:43.570737+00:00
329bb432700008b5,504402005_504402005.m4a,511040,32.14,"After my SST, because I have been teaching some students in my, beside our house, so I think after my SST, I just continue from that, teaching them. Then when next year jump is out, I'll let jump for. What are you teaching them? I'm teaching them English language. Okay. And then after my next year, I'll let jump and I'll go to university.",openai/whisper-large-v3-turbo,2026-07-16T18:10:43.571739+00:00,2026-07-16T18:11:15.715242+00:00
2b80f959345ad118,504402016_504402016.m4a,206826,33.53,I would like to learn a trade like sewing and also went for a white jam to get admission to school. Thank you.,openai/whisper-large-v3-turbo,2026-07-16T18:11:15.741336+00:00,2026-07-16T18:11:49.276910+00:00
59217c4ec5f4c0d4,504402019_504402019.m4a,575461,35.76,I want to be a banker. Banker. Okay. You cannot be a banker immediately after finishing second school. What do you want to do? After your wife. I want to go and make an egg. Make? Egg. Hair. Okay. And I'll go and make a computer. Okay. Have you learned making hair before? No.,openai/whisper-large-v3-turbo,2026-07-16T18:11:49.276910+00:00,2026-07-16T18:12:25.037525+00:00
b5513de104986e53,504403001_504403001.m4a,298928,33.84,"After I graduate from secondary school, I want to learn skills and I will go further for my institution to go and study more.",openai/whisper-large-v3-turbo,2026-07-16T18:12:25.039524+00:00,2026-07-16T18:12:58.876207+00:00
ebce6e53d87c0249,504403003_504403003.m4a,314436,35.12,I would like to further my education and I would like to do many things about my work because I am learning work now. So what is the work you are learning? I am learning K2 and I would like to further. So I will be using my work to eat when I am in school. Thank you.,openai/whisper-large-v3-turbo,2026-07-16T18:12:58.881195+00:00,2026-07-16T18:13:34.000317+00:00
551ff096375f46b2,504403007_504403007.m4a,444398,35.34,"After graduating from secondary school, I wish to learn work. After learning work, I sit for my jam and enter university. From the university, I choose to become a lawyer, so I read and buckle up my shirt. After that, I plan for any other thing else, getting job and working on my own.",openai/whisper-large-v3-turbo,2026-07-16T18:13:34.001313+00:00,2026-07-16T18:14:09.341709+00:00
376f1cc18b7fa8f9,504403013_504403013.m4a,177661,32.01,"After graduating from secondary school, I want to learn the skills, hairdressing, then after that I want to start university.",openai/whisper-large-v3-turbo,2026-07-16T18:14:09.342709+00:00,2026-07-16T18:14:41.352106+00:00
343683d4b4984c30,504403014_504403014.m4a,156872,28.49,I will learn some skills. Good out. It can help me after everything in the best.,openai/whisper-large-v3-turbo,2026-07-16T18:14:41.357086+00:00,2026-07-16T18:15:09.851180+00:00
771e931d71a46d79,504403017_504403017.m4a,225386,28.67,I will go to university and study and also I can learn work.,openai/whisper-large-v3-turbo,2026-07-16T18:15:09.852180+00:00,2026-07-16T18:15:38.526324+00:00
d6ef111fd4318699,504403019_504403019.m4a,341727,32.71,"I first learned a skill to help my parents while I'm in school. Then, after completing this skill, I'll write my jump. And after getting admission into the university, I would like to become a lawyer and I'll also do some petty trade to help my parents.",openai/whisper-large-v3-turbo,2026-07-16T18:15:38.527324+00:00,2026-07-16T18:16:11.233110+00:00
c84a83eccccc6942,504404013_504404013.m4a,386017,34.92,"When I graduated from secondary school, I'll try to learn some handwork or I went to go and work to earn some salary so that I can move forward to my university and I will try my best to make sure that I get to the top of my level of education. Thank you.",openai/whisper-large-v3-turbo,2026-07-16T18:16:11.234110+00:00,2026-07-16T18:16:46.154161+00:00
07d3ef50120f8f60,504701027_504701027.m4a,344377,35.12,"What I would like to do after secondary school, I would love to go to university. After university, I would love to work with government body and after that, create a hospital for my own specials that I would be creating my own money.",openai/whisper-large-v3-turbo,2026-07-16T18:16:46.158161+00:00,2026-07-16T18:17:21.279966+00:00
0cd6b9e63bb8f893,504702005_504702005.m4a,225025,34.2,In school I wish to become a nurse so next two years I will write jumps and go to school of my choice.,openai/whisper-large-v3-turbo,2026-07-16T18:17:21.280966+00:00,2026-07-16T18:17:55.477926+00:00
f2943fb4de3498c3,504702025_504702025.m4a,297762,34.04,"I want to further my education by going to a institution. After that, after graduating from my institution, I want to be a professional pharmacist.",openai/whisper-large-v3-turbo,2026-07-16T18:17:55.478928+00:00,2026-07-16T18:18:29.521235+00:00
3f2857395107ed6d,504703006_504703006.m4a,432235,33.74,"If I graduate from secondary school, I will further again and go to IAEI institution. And if I finish, I will be able to find money to end my own business.",openai/whisper-large-v3-turbo,2026-07-16T18:18:29.522134+00:00,2026-07-16T18:19:03.260387+00:00
545ed9fc7f4bfe39,504703016_504703016.m4a,214434,30.6,I want to be a businesswoman so I can control a company.,openai/whisper-large-v3-turbo,2026-07-16T18:19:03.264386+00:00,2026-07-16T18:19:33.860622+00:00
976cf0f3ce7673e2,504703023_504703023.m4a,276534,28.59,"After graduating from secondary school, I would like to go to university. After finishing with the university, I would like to serve Nigeria, my master, and get married.",openai/whisper-large-v3-turbo,2026-07-16T18:19:33.861623+00:00,2026-07-16T18:20:02.450045+00:00
521f4b2c7944f972,504703034_504703034.m4a,228802,29.98,I want to be an accountant because what really motivates me to be an accountant is because I like studying accounting in my second year school.,openai/whisper-large-v3-turbo,2026-07-16T18:20:02.450045+00:00,2026-07-16T18:20:32.427689+00:00
8d92f4b146bf0388,504703039_504703039.m4a,152675,33.05,I want to get to university to study business administration to become a businesswoman. Thank you.,openai/whisper-large-v3-turbo,2026-07-16T18:20:32.428597+00:00,2026-07-16T18:21:05.478613+00:00
eddefe74811541eb,504703044_504703044.m4a,237908,34.59,"I will build a shop, a fashion designer. I am a fashion designer. Okay. Is that how? And I will go to investing. Okay. Is that how? Yes, ma'am. Okay, thank you.",openai/whisper-large-v3-turbo,2026-07-16T18:21:05.484612+00:00,2026-07-16T18:21:40.077513+00:00
78ec1b34d3011a5e,504704007_504704007.m4a,154568,33.65,"After I graduated from second school, I want to become an accountant.",openai/whisper-large-v3-turbo,2026-07-16T18:21:40.077513+00:00,2026-07-16T18:22:13.729331+00:00
d80545ee4ba3b5be,504705023_504705023.m4a,325415,33.76,I want to become a fashion designer so after that after my secondary school I want to become a in Attics mother zone,openai/whisper-large-v3-turbo,2026-07-16T18:22:13.729331+00:00,2026-07-16T18:22:47.490422+00:00
5252cb07c99d3132,504706002_504706002.m4a,328489,34.96,"To further more. Okay, to further more, then get more experience. Then I'm a fashion designer to have a big show, fashion designer. Having a lot of learners working with me as a boss.",openai/whisper-large-v3-turbo,2026-07-16T18:22:47.491424+00:00,2026-07-16T18:23:22.457204+00:00
2712c3c3588a2b3e,504706036_504706036.m4a,192099,33.59,"I would like to go to university. When I finish my university, I will do freedom with my work and do the rest. Thank you.",openai/whisper-large-v3-turbo,2026-07-16T18:23:22.458205+00:00,2026-07-16T18:23:56.052521+00:00
756f53c622f19808,504706043_504706043.m4a,193593,33.23,"I want to study more, like going to university, to study at rest. Yes, I want to be an at rest.",openai/whisper-large-v3-turbo,2026-07-16T18:23:56.078029+00:00,2026-07-16T18:24:29.304422+00:00
b12ec10306caef34,504707008_504707008.m4a,249293,32.33,"When I finish school, I will go for a job. Then after I finish, after I work for a while, after I've got that money, then I'll further my education to university. Very good.",openai/whisper-large-v3-turbo,2026-07-16T18:24:29.331419+00:00,2026-07-16T18:25:01.666271+00:00
18dd058d6f8e9dc9,504707028_504707028.m4a,191340,28.43,"From secondary school, I would like to study Linguistics at the University of Ibadan.",openai/whisper-large-v3-turbo,2026-07-16T18:25:01.667273+00:00,2026-07-16T18:25:30.098462+00:00
f935140f5650e8f8,504708010_504708010.m4a,158738,29.69,I want to become a musician. I want to be singing hip-hop songs.,openai/whisper-large-v3-turbo,2026-07-16T18:25:30.098462+00:00,2026-07-16T18:25:59.790308+00:00
6ac91caba8f2e43b,504708024_504708024.m4a,323897,33.43,"After my second year school, I want to support that. And I want to be low in high institution.",openai/whisper-large-v3-turbo,2026-07-16T18:25:59.796320+00:00,2026-07-16T18:26:33.226012+00:00
2824a52c6372e29d,504901011_504901011.m4a,269729,35.13,"After my senior secondary school, I want to put that book. Or going to university, then what I want to become. I want to become a doctor, then what to study in the school. University of my choice, medicine and surgery. That is...",openai/whisper-large-v3-turbo,2026-07-16T18:26:33.227012+00:00,2026-07-16T18:27:08.361963+00:00
3df573adc5b758a8,504902013_504902013.m4a,101935,33.34,I like to be in North.,openai/whisper-large-v3-turbo,2026-07-16T18:27:08.362963+00:00,2026-07-16T18:27:41.704263+00:00
446f77cb169f442b,504904008_504904008.m4a,191702,33.16,I would like to become a business administration. I would like to become a business administration.,openai/whisper-large-v3-turbo,2026-07-16T18:27:41.708259+00:00,2026-07-16T18:28:14.870960+00:00
b4bddeaa5558b3e3,504904012_504904012.m4a,148884,33.14,I would go to the university to study business administration.,openai/whisper-large-v3-turbo,2026-07-16T18:28:14.871959+00:00,2026-07-16T18:28:48.016785+00:00
0ff2fa0c72490f96,504904024_504904024.m4a,150030,33.77,I would like to go and work first before I go to high institution.,openai/whisper-large-v3-turbo,2026-07-16T18:28:48.017692+00:00,2026-07-16T18:29:21.788063+00:00
e015d293bf74c224,504905004_504905004.m4a,145101,34.12,"After graduating from secondary school, I want to further mom in university. I want to become a journalist.",openai/whisper-large-v3-turbo,2026-07-16T18:29:21.814080+00:00,2026-07-16T18:29:55.937430+00:00
61b3f1c5cd746857,504905018_504905018.m4a,163682,34.46,"I got a date from second school. I want to become an actress like popular celebrities, all those kind of things. That's what I want to become.",openai/whisper-large-v3-turbo,2026-07-16T18:29:55.937430+00:00,2026-07-16T18:30:30.393800+00:00
352a572a149f0c9f,504905036_504905036.m4a,105674,33.89,I want to become an artist,openai/whisper-large-v3-turbo,2026-07-16T18:30:30.395801+00:00,2026-07-16T18:31:04.283600+00:00
1f6423e168a72078,504906006_504906006.m4a,409159,32.36,"I want to be a good girl. I want to be a good girl. After graduating from second school, what do you want to become? I want to become a lawyer or a teacher.",openai/whisper-large-v3-turbo,2026-07-16T18:31:04.287594+00:00,2026-07-16T18:31:36.650703+00:00
aa7c85baca82fe57,504906018_504906018.m4a,253837,30.83,"After graduating from second school, I would like to learn hairdresser. And after that, I would like to write gymnastics.",openai/whisper-large-v3-turbo,2026-07-16T18:31:36.651702+00:00,2026-07-16T18:32:07.482993+00:00
e13afd55b546062f,504906019_504906019.m4a,163297,32.56,"Je suis un fashion designer, je suis un fashion designer.",openai/whisper-large-v3-turbo,2026-07-16T18:32:07.483992+00:00,2026-07-16T18:32:40.046285+00:00
0a4ff695832d48e6,504906023_504906023.m4a,121991,33.83,"I want to learn work. After learning work finished, I want to go to university.",openai/whisper-large-v3-turbo,2026-07-16T18:32:40.046285+00:00,2026-07-16T18:33:13.881211+00:00
c05f01b2a959557f,504906027_504906027.m4a,138288,33.4,"Let me trade. Oh, and look.",openai/whisper-large-v3-turbo,2026-07-16T18:33:13.906720+00:00,2026-07-16T18:33:47.303857+00:00
e376be4cac8f119e,504906040_504906040.m4a,246634,33.37,I want to go to school to go and learn about a law.,openai/whisper-large-v3-turbo,2026-07-16T18:33:47.304861+00:00,2026-07-16T18:34:20.674431+00:00
4d0923833d860a44,505201006_505201006.m4a,159125,35.67,"After graduating for secondary school, I will to learn my work before I enter school.",openai/whisper-large-v3-turbo,2026-07-16T18:34:20.677431+00:00,2026-07-16T18:34:56.351951+00:00
fd80a2868b3bebf0,505201007_505201007.m4a,290552,34.09,"After graduating from my second year school this year, by next year I will watch my jam and got admission to university. But the course I'm going for is NURSE.",openai/whisper-large-v3-turbo,2026-07-16T18:34:56.353949+00:00,2026-07-16T18:35:30.442935+00:00
8c6fba9cc1d9aa88,505201010_505201010.m4a,134880,33.27,"If I finish my second disc, I'm going to see via medical doctor.",openai/whisper-large-v3-turbo,2026-07-16T18:35:30.443934+00:00,2026-07-16T18:36:03.711027+00:00
e63be53df8308a1b,505201014_505201014.m4a,204589,33.8,"My name is Eber Rosling. If I finish my secondary school, I would like to be a nurse.",openai/whisper-large-v3-turbo,2026-07-16T18:36:03.715027+00:00,2026-07-16T18:36:37.518401+00:00
59c4459d619be519,505202014_505202014.m4a,144412,33.82,I'm going to come in now.,openai/whisper-large-v3-turbo,2026-07-16T18:36:37.522408+00:00,2026-07-16T18:37:11.343117+00:00
668655bc04b711f8,505203006_505203006.m4a,177709,33.22,I want to have a shop selling clothes like boutique finish,openai/whisper-large-v3-turbo,2026-07-16T18:37:11.343117+00:00,2026-07-16T18:37:44.564536+00:00
bd26f15baddb57cd,505203009_505203009.m4a,572440,36.46,"After graduating from my second year school, actually, I'm learning the K-Chin, so I wish to further for the K-Chin school to learn more, so I can have more knowledge. From that, I'll be able to have anything I want for myself to be okay before saying that I want to get married or simply to have a new child. I'll be okay. I can do anything by myself without nobody.",openai/whisper-large-v3-turbo,2026-07-16T18:37:44.568536+00:00,2026-07-16T18:38:21.029596+00:00
33426b85e7658619,505203012_505203012.m4a,138255,33.0,I want to become a lecturer.,openai/whisper-large-v3-turbo,2026-07-16T18:38:21.030518+00:00,2026-07-16T18:38:54.032429+00:00
c225dd98eb696fd3,505203014_505203014.m4a,230784,34.55,"When I'm done with Sinai School, I would like to let my work finish. After learning my work, I will open my shop before any other thing I want to do.",openai/whisper-large-v3-turbo,2026-07-16T18:38:54.033427+00:00,2026-07-16T18:39:28.580578+00:00
57fcb08121399856,505203021_505203021.m4a,112872,32.78,I want to be a dealer.,openai/whisper-large-v3-turbo,2026-07-16T18:39:28.584578+00:00,2026-07-16T18:40:01.370343+00:00
ea5c85eb3e3568fa,505203024_505203024.m4a,198114,33.54,"I'm going for music at university. When I reach university, I'm going to play music. Thank you.",openai/whisper-large-v3-turbo,2026-07-16T18:40:01.396502+00:00,2026-07-16T18:40:34.940569+00:00
11b0c03711951523,505204004_505204004.m4a,365589,34.02,"I want to be serious in my studies. I want to be a teacher, be in my business, working hard, and be with my parents.",openai/whisper-large-v3-turbo,2026-07-16T18:40:34.944596+00:00,2026-07-16T18:41:08.968681+00:00
79c3cdd0378a6445,505204007_505204007.m4a,265940,33.27,"I would like to further more with my education and after that, that is all.",openai/whisper-large-v3-turbo,2026-07-16T18:41:08.969666+00:00,2026-07-16T18:41:42.244191+00:00
5e106b6b51facfdc,505204008_505204008.m4a,289070,34.07,"When I'm done with my secondary school education, I would like to further move my education and I would like to achieve my dream as becoming a lawyer in the future.",openai/whisper-large-v3-turbo,2026-07-16T18:41:42.246191+00:00,2026-07-16T18:42:16.312700+00:00
839e0574655f91d8,505204026_505204026.m4a,290965,34.3,I would love to learn a trade that will help me when I get to a institution and learn how to be brought into my parents. Then after that I will go for admission if I'm given. Then life continues. Thank you very much.,openai/whisper-large-v3-turbo,2026-07-16T18:42:16.313700+00:00,2026-07-16T18:42:50.617618+00:00
f26fc44c9d0b9a8b,505301005_505301005.m4a,341314,34.68,"My plan after school is, after finishing secondary school now, I will gain an adduation into university of my choice to study my course nursing and further education. After education, I cannot think about having a better job before sending it down for marriage.",openai/whisper-large-v3-turbo,2026-07-16T18:42:50.621618+00:00,2026-07-16T18:43:25.298205+00:00
ea75c6115c66d426,505301007_505301007.m4a,237531,33.88,I'll just like going to the university and become a dancer will come and make my mum proud. That's all. Thank you.,openai/whisper-large-v3-turbo,2026-07-16T18:43:25.299206+00:00,2026-07-16T18:43:59.175950+00:00
8a29e43f34449f50,505301011_505301011.m4a,128816,36.86,"Okay, I'll not further my education. I'm going to come here now. Thank you.",openai/whisper-large-v3-turbo,2026-07-16T18:43:59.176951+00:00,2026-07-16T18:44:36.033102+00:00
504af6f04613deca,505301024_505301024.m4a,210246,34.82,I want to be a medical doctor that will be treating most of the people and all the stuff.,openai/whisper-large-v3-turbo,2026-07-16T18:44:36.035100+00:00,2026-07-16T18:45:10.857300+00:00
98648259f3a1ea31,505301032_505301032.m4a,511833,34.12,"When I graduated from secondary school, I want to go to Ola Bisi Olombandia University to study agriculture, all food science and technology. Thank you.",openai/whisper-large-v3-turbo,2026-07-16T18:45:10.858301+00:00,2026-07-16T18:45:44.974226+00:00
9d1dba447141d565,505302002_505302002.m4a,118227,33.57,I plan to enter university.,openai/whisper-large-v3-turbo,2026-07-16T18:45:44.975228+00:00,2026-07-16T18:46:18.545360+00:00
f6d9876bc5b0eb2e,505302009_505302009.m4a,554638,36.55,"When I graduate from secondary school, after my term, my results and my YAEC results, then if I pass very well, then I'll enter the university studying agriculture. Then after I study agriculture, then after I make some money, then I open a business, an agri-business of selling foods and other things. And after I'm through with it, I'll save a lot of money that I'll use on travel outside the country, then study piloting, because that's what I love the most.",openai/whisper-large-v3-turbo,2026-07-16T18:46:18.546358+00:00,2026-07-16T18:46:55.101295+00:00
87d720cf85043a0e,505302017_505302017.m4a,109879,33.87,I want to be a medical doctor. Thank you.,openai/whisper-large-v3-turbo,2026-07-16T18:46:55.101295+00:00,2026-07-16T18:47:28.971897+00:00
64bb832e847e7fff,505302023_505302023.m4a,148852,34.28,I would like to learn nursing before going to university. And finish.,openai/whisper-large-v3-turbo,2026-07-16T18:47:28.976811+00:00,2026-07-16T18:48:03.255278+00:00
1d9b1181afdd81cb,505303005_505303005.m4a,217888,33.5,I want to learn the skills and furthermore.,openai/whisper-large-v3-turbo,2026-07-16T18:48:03.282796+00:00,2026-07-16T18:48:36.781970+00:00
88cddb0465adeb1f,505303023_505303023.m4a,229593,34.2,"I want to put on my education, then after that venture into my business, I want to start off. Then do something that will help us to. I need my family proud.",openai/whisper-large-v3-turbo,2026-07-16T18:48:36.786478+00:00,2026-07-16T18:49:10.986723+00:00
daf5558ac5dfc71c,505303037_505303037.m4a,122008,33.39,Learning school for one year and going to school for the rest.,openai/whisper-large-v3-turbo,2026-07-16T18:49:10.987632+00:00,2026-07-16T18:49:44.381751+00:00
